date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:38:33	281061/281061	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Aug%202026%2014:08:26%20GMT	https://centralindiaexport.com/product-category/instruments/scissors/page/2/?per_page=18&shop_view=grid&per_row=2	D:/Marketolytics/Clients/Central%20India%20Export%202024/Central%20India%20export.com/centralindiaexport.com/product-category/instruments/scissors/page/2/indexaa92.html	(from https://centralindiaexport.com/product-category/instruments/scissors/?per_page=18&shop_view=grid&per_row=2)
19:38:34	281061/281061	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Aug%202026%2014:08:27%20GMT	https://centralindiaexport.com/product-category/instruments/scissors/page/2/?per_page=18&shop_view=grid&per_row=3	D:/Marketolytics/Clients/Central%20India%20Export%202024/Central%20India%20export.com/centralindiaexport.com/product-category/instruments/scissors/page/2/indexd6c0.html	(from https://centralindiaexport.com/product-category/instruments/scissors/?per_page=18&shop_view=grid&per_row=3)
19:38:35	281061/281061	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Aug%202026%2014:08:34%20GMT	https://centralindiaexport.com/product-category/instruments/scissors/page/2/?per_page=18&shop_view=grid&per_row=4	D:/Marketolytics/Clients/Central%20India%20Export%202024/Central%20India%20export.com/centralindiaexport.com/product-category/instruments/scissors/page/2/index1a1f.html	(from https://centralindiaexport.com/product-category/instruments/scissors/?per_page=18&shop_view=grid&per_row=4)
19:38:35	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2027%20Aug%202026%2014:08:07%20GMT	https://centralindiaexport.com/product-category/instruments/scissors/page/1/?per_page=9	D:/Marketolytics/Clients/Central%20India%20Export%202024/Central%20India%20export.com/centralindiaexport.com/product-category/instruments/scissors/page/1/indexca5c.html	(from https://centralindiaexport.com/product-category/instruments/scissors/page/2/?per_page=9)
19:38:35	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2027%20Aug%202026%2014:08:19%20GMT	https://centralindiaexport.com/product-category/instruments/scissors/page/1/?per_page=12	D:/Marketolytics/Clients/Central%20India%20Export%202024/Central%20India%20export.com/centralindiaexport.com/product-category/instruments/scissors/page/1/index1c07.html	(from https://centralindiaexport.com/product-category/instruments/scissors/page/2/?per_page=12)
19:38:35	2450/2450	---M-Z	200	added ('OK')	application/json	date:Thu,%2027%20Aug%202026%2014:08:35%20GMT	https://centralindiaexport.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcentralindiaexport.com%2Fproduct%2Fknapp-strabismus-scissors%2F	D:/Marketolytics/Clients/Central%20India%20Export%202024/Central%20India%20export.com/centralindiaexport.com/wp-json/oembed/1.0/embeddac5.json	(from https://centralindiaexport.com/product/knapp-strabismus-scissors/)
19:38:35	2638/2638	---M-Z	200	added ('OK')	text/xml	date:Thu,%2027%20Aug%202026%2014:08:35%20GMT	https://centralindiaexport.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcentralindiaexport.com%2Fproduct%2Fknapp-strabismus-scissors%2F&format=xml	D:/Marketolytics/Clients/Central%20India%20Export%202024/Central%20India%20export.com/centralindiaexport.com/wp-json/oembed/1.0/embed0af0	(from https://centralindiaexport.com/product/knapp-strabismus-scissors/)
19:38:36	2479/2479	---M-Z	200	added ('OK')	application/json	date:Thu,%2027%20Aug%202026%2014:08:35%20GMT	https://centralindiaexport.com/wp-json/wp/v2/product/17745	D:/Marketolytics/Clients/Central%20India%20Export%202024/Central%20India%20export.com/centralindiaexport.com/wp-json/wp/v2/product/17745.json	(from https://centralindiaexport.com/product/knapp-strabismus-scissors/)
19:38:36	4025/4025	---M--	200	added ('OK')	image/jpeg	date:Thu,%2027%20Aug%202026%2014:08:36%20GMT	https://centralindiaexport.com/wp-content/uploads/2024/04/Strabismus-Scissors-Knapp.jpg	D:/Marketolytics/Clients/Central%20India%20Export%202024/Central%20India%20export.com/centralindiaexport.com/wp-content/uploads/2024/04/Strabismus-Scissors-Knapp.jpg	(from https://centralindiaexport.com/product/knapp-strabismus-scissors/)
19:38:37	2297/2297	---M-Z	200	added ('OK')	application/json	date:Thu,%2027%20Aug%202026%2014:08:36%20GMT	https://centralindiaexport.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcentralindiaexport.com%2Fproduct%2Fkoch-endocapsular-scissors%2F	D:/Marketolytics/Clients/Central%20India%20Export%202024/Central%20India%20export.com/centralindiaexport.com/wp-json/oembed/1.0/embedf39d.json	(from https://centralindiaexport.com/product/koch-endocapsular-scissors/)
19:38:37	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2027%20Aug%202026%2014:08:36%20GMT	https://centralindiaexport.com/?p=17745	D:/Marketolytics/Clients/Central%20India%20Export%202024/Central%20India%20export.com/centralindiaexport.com/index60ac.html	(from https://centralindiaexport.com/product/knapp-strabismus-scissors/)
19:38:37	2447/2447	---M-Z	200	added ('OK')	text/xml	date:Thu,%2027%20Aug%202026%2014:08:37%20GMT	https://centralindiaexport.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcentralindiaexport.com%2Fproduct%2Fkoch-endocapsular-scissors%2F&format=xml	D:/Marketolytics/Clients/Central%20India%20Export%202024/Central%20India%20export.com/centralindiaexport.com/wp-json/oembed/1.0/embeddade-2	(from https://centralindiaexport.com/product/koch-endocapsular-scissors/)
19:38:37	2337/2337	---M-Z	200	added ('OK')	application/json	date:Thu,%2027%20Aug%202026%2014:08:37%20GMT	https://centralindiaexport.com/wp-json/wp/v2/product/17733	D:/Marketolytics/Clients/Central%20India%20Export%202024/Central%20India%20export.com/centralindiaexport.com/wp-json/wp/v2/product/17733.json	(from https://centralindiaexport.com/product/koch-endocapsular-scissors/)
19:38:38	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2027%20Aug%202026%2014:08:38%20GMT	https://centralindiaexport.com/?p=17733	D:/Marketolytics/Clients/Central%20India%20Export%202024/Central%20India%20export.com/centralindiaexport.com/indexd11c.html	(from https://centralindiaexport.com/product/koch-endocapsular-scissors/)
19:38:39	2486/2486	---M-Z	200	added ('OK')	application/json	date:Thu,%2027%20Aug%202026%2014:08:38%20GMT	https://centralindiaexport.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcentralindiaexport.com%2Fproduct%2Fmc-pherson-vannas-iris-scissors%2F	D:/Marketolytics/Clients/Central%20India%20Export%202024/Central%20India%20export.com/centralindiaexport.com/wp-json/oembed/1.0/embedab38.json	(from https://centralindiaexport.com/product/mc-pherson-vannas-iris-scissors/)
19:38:39	2674/2674	---M-Z	200	added ('OK')	text/xml	date:Thu,%2027%20Aug%202026%2014:08:39%20GMT	https://centralindiaexport.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcentralindiaexport.com%2Fproduct%2Fmc-pherson-vannas-iris-scissors%2F&format=xml	D:/Marketolytics/Clients/Central%20India%20Export%202024/Central%20India%20export.com/centralindiaexport.com/wp-json/oembed/1.0/embedfde9	(from https://centralindiaexport.com/product/mc-pherson-vannas-iris-scissors/)
19:38:40	2489/2489	---M-Z	200	added ('OK')	application/json	date:Thu,%2027%20Aug%202026%2014:08:39%20GMT	https://centralindiaexport.com/wp-json/wp/v2/product/17737	D:/Marketolytics/Clients/Central%20India%20Export%202024/Central%20India%20export.com/centralindiaexport.com/wp-json/wp/v2/product/17737.json	(from https://centralindiaexport.com/product/mc-pherson-vannas-iris-scissors/)
19:38:40	10958/10958	---M--	200	added ('OK')	image/jpeg	date:Thu,%2027%20Aug%202026%2014:08:40%20GMT	https://centralindiaexport.com/wp-content/uploads/2024/04/Mc-Pherson-Vannas-Iris-Scissors.jpg	D:/Marketolytics/Clients/Central%20India%20Export%202024/Central%20India%20export.com/centralindiaexport.com/wp-content/uploads/2024/04/Mc-Pherson-Vannas-Iris-Scissors.jpg	(from https://centralindiaexport.com/product/mc-pherson-vannas-iris-scissors/)
19:38:41	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2027%20Aug%202026%2014:08:40%20GMT	https://centralindiaexport.com/?p=17737	D:/Marketolytics/Clients/Central%20India%20Export%202024/Central%20India%20export.com/centralindiaexport.com/indexbf4a.html	(from https://centralindiaexport.com/product/mc-pherson-vannas-iris-scissors/)
19:38:41	2534/2534	---M-Z	200	added ('OK')	application/json	date:Thu,%2027%20Aug%202026%2014:08:41%20GMT	https://centralindiaexport.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcentralindiaexport.com%2Fproduct%2Fmc-pherson-westoco-conjunctiva-scissors%2F	D:/Marketolytics/Clients/Central%20India%20Export%202024/Central%20India%20export.com/centralindiaexport.com/wp-json/oembed/1.0/embed1ca5.json	(from https://centralindiaexport.com/product/mc-pherson-westoco-conjunctiva-scissors/)
19:38:41	2722/2722	---M-Z	200	added ('OK')	text/xml	date:Thu,%2027%20Aug%202026%2014:08:41%20GMT	https://centralindiaexport.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcentralindiaexport.com%2Fproduct%2Fmc-pherson-westoco-conjunctiva-scissors%2F&format=xml	D:/Marketolytics/Clients/Central%20India%20Export%202024/Central%20India%20export.com/centralindiaexport.com/wp-json/oembed/1.0/embed27a9	(from https://centralindiaexport.com/product/mc-pherson-westoco-conjunctiva-scissors/)
19:38:42	2515/2515	---M-Z	200	added ('OK')	application/json	date:Thu,%2027%20Aug%202026%2014:08:42%20GMT	https://centralindiaexport.com/wp-json/wp/v2/product/17728	D:/Marketolytics/Clients/Central%20India%20Export%202024/Central%20India%20export.com/centralindiaexport.com/wp-json/wp/v2/product/17728.json	(from https://centralindiaexport.com/product/mc-pherson-westoco-conjunctiva-scissors/)
19:38:42	4716/4716	---M--	200	added ('OK')	image/jpeg	date:Thu,%2027%20Aug%202026%2014:08:42%20GMT	https://centralindiaexport.com/wp-content/uploads/2024/04/Conjunctiva-Scissors-Mc-Pherson-Westoco.jpg	D:/Marketolytics/Clients/Central%20India%20Export%202024/Central%20India%20export.com/centralindiaexport.com/wp-content/uploads/2024/04/Conjunctiva-Scissors-Mc-Pherson-Westoco.jpg	(from https://centralindiaexport.com/product/mc-pherson-westoco-conjunctiva-scissors/)
19:38:42	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2027%20Aug%202026%2014:08:42%20GMT	https://centralindiaexport.com/?p=17728	D:/Marketolytics/Clients/Central%20India%20Export%202024/Central%20India%20export.com/centralindiaexport.com/index0d1d.html	(from https://centralindiaexport.com/product/mc-pherson-westoco-conjunctiva-scissors/)
19:38:43	2444/2444	---M-Z	200	added ('OK')	application/json	date:Thu,%2027%20Aug%202026%2014:08:43%20GMT	https://centralindiaexport.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcentralindiaexport.com%2Fproduct%2Fmicro-micro-iris-scissors%2F	D:/Marketolytics/Clients/Central%20India%20Export%202024/Central%20India%20export.com/centralindiaexport.com/wp-json/oembed/1.0/embedd6a4.json	(from https://centralindiaexport.com/product/micro-micro-iris-scissors/)
19:38:43	2632/2632	---M-Z	200	added ('OK')	text/xml	date:Thu,%2027%20Aug%202026%2014:08:43%20GMT	https://centralindiaexport.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcentralindiaexport.com%2Fproduct%2Fmicro-micro-iris-scissors%2F&format=xml	D:/Marketolytics/Clients/Central%20India%20Export%202024/Central%20India%20export.com/centralindiaexport.com/wp-json/oembed/1.0/embed73b4	(from https://centralindiaexport.com/product/micro-micro-iris-scissors/)
19:38:44	2469/2469	---M-Z	200	added ('OK')	application/json	date:Thu,%2027%20Aug%202026%2014:08:43%20GMT	https://centralindiaexport.com/wp-json/wp/v2/product/17742	D:/Marketolytics/Clients/Central%20India%20Export%202024/Central%20India%20export.com/centralindiaexport.com/wp-json/wp/v2/product/17742.json	(from https://centralindiaexport.com/product/micro-micro-iris-scissors/)
19:38:44	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2027%20Aug%202026%2014:08:44%20GMT	https://centralindiaexport.com/?p=17742	D:/Marketolytics/Clients/Central%20India%20Export%202024/Central%20India%20export.com/centralindiaexport.com/indexf749.html	(from https://centralindiaexport.com/product/micro-micro-iris-scissors/)
19:38:45	2450/2450	---M-Z	200	added ('OK')	application/json	date:Thu,%2027%20Aug%202026%2014:08:44%20GMT	https://centralindiaexport.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcentralindiaexport.com%2Fproduct%2Fstevens-tenotomy-scissors%2F	D:/Marketolytics/Clients/Central%20India%20Export%202024/Central%20India%20export.com/centralindiaexport.com/wp-json/oembed/1.0/embed0425.json	(from https://centralindiaexport.com/product/stevens-tenotomy-scissors/)
19:38:45	2638/2638	---M-Z	200	added ('OK')	text/xml	date:Thu,%2027%20Aug%202026%2014:08:45%20GMT	https://centralindiaexport.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcentralindiaexport.com%2Fproduct%2Fstevens-tenotomy-scissors%2F&format=xml	D:/Marketolytics/Clients/Central%20India%20Export%202024/Central%20India%20export.com/centralindiaexport.com/wp-json/oembed/1.0/embedf243	(from https://centralindiaexport.com/product/stevens-tenotomy-scissors/)
19:38:45	2474/2474	---M-Z	200	added ('OK')	application/json	date:Thu,%2027%20Aug%202026%2014:08:45%20GMT	https://centralindiaexport.com/wp-json/wp/v2/product/17746	D:/Marketolytics/Clients/Central%20India%20Export%202024/Central%20India%20export.com/centralindiaexport.com/wp-json/wp/v2/product/17746.json	(from https://centralindiaexport.com/product/stevens-tenotomy-scissors/)
19:38:46	4009/4009	---M--	200	added ('OK')	image/jpeg	date:Thu,%2027%20Aug%202026%2014:08:46%20GMT	https://centralindiaexport.com/wp-content/uploads/2024/04/Tenotomy-Scissors-Stevens.jpg	D:/Marketolytics/Clients/Central%20India%20Export%202024/Central%20India%20export.com/centralindiaexport.com/wp-content/uploads/2024/04/Tenotomy-Scissors-Stevens.jpg	(from https://centralindiaexport.com/product/stevens-tenotomy-scissors/)
19:38:50	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2027%20Aug%202026%2014:08:46%20GMT	https://centralindiaexport.com/?p=17746	D:/Marketolytics/Clients/Central%20India%20Export%202024/Central%20India%20export.com/centralindiaexport.com/index6c3c.html	(from https://centralindiaexport.com/product/stevens-tenotomy-scissors/)
19:38:50	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2027%20Aug%202026%2014:08:47%20GMT	https://centralindiaexport.com/product-category/instruments/scissors/page/1/?per_page=18	D:/Marketolytics/Clients/Central%20India%20Export%202024/Central%20India%20export.com/centralindiaexport.com/product-category/instruments/scissors/page/1/index27e6.html	(from https://centralindiaexport.com/product-category/instruments/scissors/page/2/?per_page=18)
19:38:50	2390/2390	---M-Z	200	added ('OK')	application/json	date:Thu,%2027%20Aug%202026%2014:08:50%20GMT	https://centralindiaexport.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcentralindiaexport.com%2Fproduct%2Fstitch-scissors%2F	D:/Marketolytics/Clients/Central%20India%20Export%202024/Central%20India%20export.com/centralindiaexport.com/wp-json/oembed/1.0/embed60d5.json	(from https://centralindiaexport.com/product/stitch-scissors/)
19:38:51	2578/2578	---M-Z	200	added ('OK')	text/xml	date:Thu,%2027%20Aug%202026%2014:08:50%20GMT	https://centralindiaexport.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcentralindiaexport.com%2Fproduct%2Fstitch-scissors%2F&format=xml	D:/Marketolytics/Clients/Central%20India%20Export%202024/Central%20India%20export.com/centralindiaexport.com/wp-json/oembed/1.0/embed3b47	(from https://centralindiaexport.com/product/stitch-scissors/)
19:38:51	2432/2432	---M-Z	200	added ('OK')	application/json	date:Thu,%2027%20Aug%202026%2014:08:51%20GMT	https://centralindiaexport.com/wp-json/wp/v2/product/17744	D:/Marketolytics/Clients/Central%20India%20Export%202024/Central%20India%20export.com/centralindiaexport.com/wp-json/wp/v2/product/17744.json	(from https://centralindiaexport.com/product/stitch-scissors/)
19:38:52	8157/8157	---M--	200	added ('OK')	image/jpeg	date:Thu,%2027%20Aug%202026%2014:08:51%20GMT	https://centralindiaexport.com/wp-content/uploads/2024/04/Stitch-Scissors.jpg	D:/Marketolytics/Clients/Central%20India%20Export%202024/Central%20India%20export.com/centralindiaexport.com/wp-content/uploads/2024/04/Stitch-Scissors.jpg	(from https://centralindiaexport.com/product/stitch-scissors/)
19:38:52	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2027%20Aug%202026%2014:08:52%20GMT	https://centralindiaexport.com/?p=17744	D:/Marketolytics/Clients/Central%20India%20Export%202024/Central%20India%20export.com/centralindiaexport.com/index9ffd.html	(from https://centralindiaexport.com/product/stitch-scissors/)
19:38:53	2537/2537	---M-Z	200	added ('OK')	application/json	date:Thu,%2027%20Aug%202026%2014:08:52%20GMT	https://centralindiaexport.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcentralindiaexport.com%2Fproduct%2Ftroutman-katzin-corneal-transplant-scissors%2F	D:/Marketolytics/Clients/Central%20India%20Export%202024/Central%20India%20export.com/centralindiaexport.com/wp-json/oembed/1.0/embed4640.json	(from https://centralindiaexport.com/product/troutman-katzin-corneal-transplant-scissors/)
19:38:53	2725/2725	---M-Z	200	added ('OK')	text/xml	date:Thu,%2027%20Aug%202026%2014:08:53%20GMT	https://centralindiaexport.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcentralindiaexport.com%2Fproduct%2Ftroutman-katzin-corneal-transplant-scissors%2F&format=xml	D:/Marketolytics/Clients/Central%20India%20Export%202024/Central%20India%20export.com/centralindiaexport.com/wp-json/oembed/1.0/embedf309	(from https://centralindiaexport.com/product/troutman-katzin-corneal-transplant-scissors/)
19:38:53	2546/2546	---M-Z	200	added ('OK')	application/json	date:Thu,%2027%20Aug%202026%2014:08:53%20GMT	https://centralindiaexport.com/wp-json/wp/v2/product/17731	D:/Marketolytics/Clients/Central%20India%20Export%202024/Central%20India%20export.com/centralindiaexport.com/wp-json/wp/v2/product/17731.json	(from https://centralindiaexport.com/product/troutman-katzin-corneal-transplant-scissors/)
19:38:54	5193/5193	---M--	200	added ('OK')	image/jpeg	date:Thu,%2027%20Aug%202026%2014:08:54%20GMT	https://centralindiaexport.com/wp-content/uploads/2024/04/Troutman-Needle-Holder.jpg	D:/Marketolytics/Clients/Central%20India%20Export%202024/Central%20India%20export.com/centralindiaexport.com/wp-content/uploads/2024/04/Troutman-Needle-Holder.jpg	(from https://centralindiaexport.com/product/troutman-katzin-corneal-transplant-scissors/)
19:38:55	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2027%20Aug%202026%2014:08:54%20GMT	https://centralindiaexport.com/?p=17731	D:/Marketolytics/Clients/Central%20India%20Export%202024/Central%20India%20export.com/centralindiaexport.com/index8bd4.html	(from https://centralindiaexport.com/product/troutman-katzin-corneal-transplant-scissors/)
19:38:55	2466/2466	---M-Z	200	added ('OK')	application/json	date:Thu,%2027%20Aug%202026%2014:08:55%20GMT	https://centralindiaexport.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcentralindiaexport.com%2Fproduct%2Fvannas-long-handle-scissors%2F	D:/Marketolytics/Clients/Central%20India%20Export%202024/Central%20India%20export.com/centralindiaexport.com/wp-json/oembed/1.0/embed1187.json	(from https://centralindiaexport.com/product/vannas-long-handle-scissors/)
19:38:55	2654/2654	---M-Z	200	added ('OK')	text/xml	date:Thu,%2027%20Aug%202026%2014:08:55%20GMT	https://centralindiaexport.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcentralindiaexport.com%2Fproduct%2Fvannas-long-handle-scissors%2F&format=xml	D:/Marketolytics/Clients/Central%20India%20Export%202024/Central%20India%20export.com/centralindiaexport.com/wp-json/oembed/1.0/embedd9fe	(from https://centralindiaexport.com/product/vannas-long-handle-scissors/)
19:38:55	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2027%20Aug%202026%2014:08:55%20GMT	https://centralindiaexport.com/wp-json/wp/v2/product/17741	D:/Marketolytics/Clients/Central%20India%20Export%202024/Central%20India%20export.com/centralindiaexport.com/wp-json/wp/v2/product/17741	(from https://centralindiaexport.com/product/vannas-long-handle-scissors/)
19:38:56	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2027%20Aug%202026%2014:08:56%20GMT	https://centralindiaexport.com/?p=17741	D:/Marketolytics/Clients/Central%20India%20Export%202024/Central%20India%20export.com/centralindiaexport.com/index7978.html	(from https://centralindiaexport.com/product/vannas-long-handle-scissors/)
19:38:56	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2027%20Aug%202026%2014:08:56%20GMT	https://centralindiaexport.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcentralindiaexport.com%2Fproduct%2Fvitreous-vitreous-scissors%2F	D:/Marketolytics/Clients/Central%20India%20Export%202024/Central%20India%20export.com/centralindiaexport.com/wp-json/oembed/1.0/embed5b63	(from https://centralindiaexport.com/product/vitreous-vitreous-scissors/)
19:38:57	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2027%20Aug%202026%2014:08:56%20GMT	https://centralindiaexport.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcentralindiaexport.com%2Fproduct%2Fvitreous-vitreous-scissors%2F&format=xml	D:/Marketolytics/Clients/Central%20India%20Export%202024/Central%20India%20export.com/centralindiaexport.com/wp-json/oembed/1.0/embed1a37	(from https://centralindiaexport.com/product/vitreous-vitreous-scissors/)
19:38:57	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2027%20Aug%202026%2014:08:57%20GMT	https://centralindiaexport.com/wp-json/wp/v2/product/17749	D:/Marketolytics/Clients/Central%20India%20Export%202024/Central%20India%20export.com/centralindiaexport.com/wp-json/wp/v2/product/17749	(from https://centralindiaexport.com/product/vitreous-vitreous-scissors/)
19:38:57	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2027%20Aug%202026%2014:08:57%20GMT	https://centralindiaexport.com/wp-content/uploads/2024/04/Vitreous-Vitreous-Scissors.jpg	D:/Marketolytics/Clients/Central%20India%20Export%202024/Central%20India%20export.com/centralindiaexport.com/wp-content/uploads/2024/04/Vitreous-Vitreous-Scissors.jpg	(from https://centralindiaexport.com/product/vitreous-vitreous-scissors/)
19:38:58	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2027%20Aug%202026%2014:08:57%20GMT	https://centralindiaexport.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcentralindiaexport.com%2Fproduct%2Fwestcott-vannas-scissors%2F	D:/Marketolytics/Clients/Central%20India%20Export%202024/Central%20India%20export.com/centralindiaexport.com/wp-json/oembed/1.0/embede499	(from https://centralindiaexport.com/product/westcott-vannas-scissors/)
19:38:58	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2027%20Aug%202026%2014:08:57%20GMT	https://centralindiaexport.com/?p=17749	D:/Marketolytics/Clients/Central%20India%20Export%202024/Central%20India%20export.com/centralindiaexport.com/index77bb.html	(from https://centralindiaexport.com/product/vitreous-vitreous-scissors/)
19:38:58	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2027%20Aug%202026%2014:08:58%20GMT	https://centralindiaexport.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcentralindiaexport.com%2Fproduct%2Fwestcott-vannas-scissors%2F&format=xml	D:/Marketolytics/Clients/Central%20India%20Export%202024/Central%20India%20export.com/centralindiaexport.com/wp-json/oembed/1.0/embedcca1	(from https://centralindiaexport.com/product/westcott-vannas-scissors/)
19:38:58	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2027%20Aug%202026%2014:08:58%20GMT	https://centralindiaexport.com/wp-json/wp/v2/product/17747	D:/Marketolytics/Clients/Central%20India%20Export%202024/Central%20India%20export.com/centralindiaexport.com/wp-json/wp/v2/product/17747	(from https://centralindiaexport.com/product/westcott-vannas-scissors/)
19:38:58	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2027%20Aug%202026%2014:08:58%20GMT	https://centralindiaexport.com/wp-content/uploads/2024/04/Westcott_Scissor_STRAIGHT_CURVED.jpeg	D:/Marketolytics/Clients/Central%20India%20Export%202024/Central%20India%20export.com/centralindiaexport.com/wp-content/uploads/2024/04/Westcott_Scissor_STRAIGHT_CURVED.jpeg	(from https://centralindiaexport.com/product/westcott-vannas-scissors/)
19:39:59	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2027%20Aug%202026%2014:08:59%20GMT	https://centralindiaexport.com/?p=17747	D:/Marketolytics/Clients/Central%20India%20Export%202024/Central%20India%20export.com/centralindiaexport.com/index7a3d.html	(from https://centralindiaexport.com/product/westcott-vannas-scissors/)
19:40:06	297208/297208	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Aug%202026%2014:09:58%20GMT	https://centralindiaexport.com/product-category/miscellaneouss/?per_row=2&per_page=24&shop_view=grid	D:/Marketolytics/Clients/Central%20India%20Export%202024/Central%20India%20export.com/centralindiaexport.com/product-category/miscellaneouss/indexbf13.html	(from https://centralindiaexport.com/product-category/miscellaneouss/?per_page=9&shop_view=grid&per_row=2)
19:40:07	297208/297208	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Aug%202026%2014:09:59%20GMT	https://centralindiaexport.com/product-category/miscellaneouss/?per_row=2&per_page=18&shop_view=grid	D:/Marketolytics/Clients/Central%20India%20Export%202024/Central%20India%20export.com/centralindiaexport.com/product-category/miscellaneouss/index885e.html	(from https://centralindiaexport.com/product-category/miscellaneouss/?per_page=9&shop_view=grid&per_row=2)
19:40:07	297208/297208	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Aug%202026%2014:10:00%20GMT	https://centralindiaexport.com/product-category/miscellaneouss/?per_row=2&per_page=12&shop_view=grid	D:/Marketolytics/Clients/Central%20India%20Export%202024/Central%20India%20export.com/centralindiaexport.com/product-category/miscellaneouss/indexa777.html	(from https://centralindiaexport.com/product-category/miscellaneouss/?per_page=9&shop_view=grid&per_row=2)
19:40:09	297208/297208	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Aug%202026%2014:10:01%20GMT	https://centralindiaexport.com/product-category/miscellaneouss/?per_row=3&per_page=12&shop_view=grid	D:/Marketolytics/Clients/Central%20India%20Export%202024/Central%20India%20export.com/centralindiaexport.com/product-category/miscellaneouss/index47b9.html	(from https://centralindiaexport.com/product-category/miscellaneouss/?per_page=9&shop_view=grid&per_row=3)
19:40:14	297208/297208	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Aug%202026%2014:10:07%20GMT	https://centralindiaexport.com/product-category/miscellaneouss/?per_row=3&per_page=24&shop_view=grid	D:/Marketolytics/Clients/Central%20India%20Export%202024/Central%20India%20export.com/centralindiaexport.com/product-category/miscellaneouss/index404e.html	(from https://centralindiaexport.com/product-category/miscellaneouss/?per_page=9&shop_view=grid&per_row=3)
19:40:15	297208/297208	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Aug%202026%2014:10:07%20GMT	https://centralindiaexport.com/product-category/miscellaneouss/?per_row=3&per_page=18&shop_view=grid	D:/Marketolytics/Clients/Central%20India%20Export%202024/Central%20India%20export.com/centralindiaexport.com/product-category/miscellaneouss/indexdfc6.html	(from https://centralindiaexport.com/product-category/miscellaneouss/?per_page=9&shop_view=grid&per_row=3)
